	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	14	54.2544	0	-0.00455273	3.33565	0.0605541	(116.658,-8.92729,36.5881)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.128375	6.21719	0	0.939693	0	0.34202	10	Al
16.4089	6.21719	6.01909	0.939693	0	0.34202	9.92302	Al
30.6724	6.21719	11.2106	0.924978	-0.175966	0.326849	9.85623	Al
40.5065	4.34637	14.6855	0.924978	-0.175966	0.326849	9.80921	Al
48.9351	2.74292	17.6638	0.924978	-0.175966	0.326849	9.76876	Al
50.054	2.53006	18.0592	0.924978	-0.175966	0.326849	9.76337	Al
99.425	-6.86219	35.5049	0.924978	-0.175966	0.326849	9.52556	Al
122.94	-11.3357	43.8142	0.886807	-0.131399	0.149837	9.41013	Al
145.256	-14.6422	47.5846	0.886807	-0.131399	0.149837	9.2948	Al
163.467	-17.3406	50.6617	0.886807	-0.131399	0.149837	9.19979	Al
171.089	-18.47	51.9495	0.886807	-0.131399	0.149837	9.15971	Al
174.065	-18.9109	52.4523	0.886807	-0.131399	0.149837	9.14401	Al
184.73	-20.4912	54.2544	0.84143	-0.0146011	-0.0686448	9.08767	Al
185.371	-20.5023	54.2021	0.835273	0.113189	-0.00167611	9.08408	Al
200.287	-18.481	54.1722	0.835273	0.113189	-0.00167611	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	105

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	27	67.9867	0	-0.0045782	2.99531	0.0728571	(125.977,-19.2193,42.8266)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
2.26754	1.19248	0	0.939693	0	0.34202	10	Al
9.41724	1.19248	2.60228	0.939693	0	0.34202	9.96672	Al
15.4753	1.19248	4.80723	0.939693	0	0.34202	9.93845	Al
26.2241	1.19248	8.71948	0.939693	0	0.34202	9.88818	Al
39.0955	1.19248	13.4043	0.939693	0	0.34202	9.82774	Al
50.7382	1.19248	17.6419	0.939693	0	0.34202	9.77282	Al
68.8153	1.19248	24.2214	0.939693	0	0.34202	9.68718	Al
74.194	1.19248	26.1791	0.939693	0	0.34202	9.66152	Al
80.5481	1.19248	28.4918	0.924883	0.174219	0.308151	9.63115	Al
82.9695	1.64859	29.2986	0.897839	-0.333482	0.25442	9.61936	Al
101.503	-5.23526	34.5504	0.897839	-0.333482	0.25442	9.52634	Al
110.238	-8.47951	37.0255	0.897839	-0.333482	0.25442	9.48217	Al
129.05	-15.467	42.3563	0.897839	-0.333482	0.25442	9.3867	Al
139.126	-19.2094	45.2115	0.897839	-0.333482	0.25442	9.33517	Al
144.036	-21.0332	46.6029	0.897839	-0.333482	0.25442	9.30995	Al
150.423	-23.4055	48.4127	0.897839	-0.333482	0.25442	9.27708	Al
153.8	-24.6599	49.3698	0.93627	-0.327939	0.46222	9.25965	Al
156.035	-25.4427	50.473	0.93627	-0.327939	0.46222	9.24857	Al
167.118	-29.3247	55.9446	0.93627	-0.327939	0.46222	9.19359	Al
171.58	-30.8875	58.1474	0.93627	-0.327939	0.46222	9.17136	Al
179.338	-33.6048	61.9774	0.93627	-0.327939	0.46222	9.13263	Al
186.376	-36.07	65.452	0.816299	-0.574423	0.480724	9.09738	Al
189.329	-38.1477	67.1907	0.932351	-0.375222	0.490083	9.08037	Al
189.405	-38.1784	67.2309	0.618862	-0.604434	0.0445989	9.07998	Al
190.761	-39.5027	67.3286	0.618862	-0.604434	0.0445989	9.06966	Al
196.152	-44.7683	67.7172	0.618862	-0.604434	0.0445989	9.02859	Al
199.739	-48.2708	67.9756	0.618862	-0.604434	0.0445989	9.00118	Al
199.892	-48.4211	67.9867	0.618862	-0.604434	0.0445989	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	106

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	22.2096	0	-0.00455079	3.8852	0.148824	(103.211,18.5092,13.7797)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.421297	2.32821	0	0.939693	0	0.34202	10	Al
11.0285	2.32821	3.86071	0.939693	0	0.34202	9.95063	Al
14.1914	2.32821	5.01191	0.907829	-0.218683	0.201427	9.93585	Al
27.1737	-0.799049	7.8924	0.937492	0.0636006	0.195244	9.87299	Al
35.7184	-0.219366	9.67193	0.919929	0.127717	-0.031636	9.83273	Al
38.5707	0.176622	9.57384	0.919929	0.127717	-0.031636	9.81899	Al
62.3863	3.48302	8.75484	0.919929	0.127717	-0.031636	9.70415	Al
87.1359	6.91908	7.90371	0.919929	0.127717	-0.031636	9.58372	Al
90.0871	7.32881	7.80222	0.919929	0.127717	-0.031636	9.56922	Al
98.4157	8.48509	7.5158	0.823584	0.0908153	0.290721	9.52826	Al
103.507	9.04653	9.31309	0.823584	0.0908153	0.290721	9.50019	Al
129.123	11.8712	18.3554	0.823584	0.0908153	0.290721	9.35868	Al
138.649	12.9215	21.7179	0.684938	0.528885	0.0646803	9.30545	Al
143.855	16.9419	22.2096	0.616233	0.657353	-0.042682	9.27031	Al
149.324	22.7759	21.8308	0.616233	0.657353	-0.042682	9.22917	Al
153.571	27.3055	21.5367	0.117158	0.925484	-0.125093	9.19711	Al
153.626	27.7432	21.4775	0.117158	0.925484	-0.125093	9.19491	Al
155.254	40.6057	19.7389	0.117158	0.925484	-0.125093	9.13007	Al
155.528	42.7696	19.4465	0.117158	0.925484	-0.125093	9.1191	Al
158.007	62.352	16.7996	0.255055	0.830535	-0.387827	9.01977	Al
159.072	65.8199	15.1803	0.255055	0.830535	-0.387827	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	107

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	76.6713	0	-0.00458703	3.48982	0.0293707	(130.298,3.56566,48.5442)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.72429	-1.75523	0	0.939693	0	0.34202	10	Al
3.41392	-1.75523	1.87016	0.939693	0	0.34202	9.97608	Al
45.9372	-1.75523	17.3474	0.939693	0	0.34202	9.77778	Al
80.8083	-1.75523	30.0394	0.939693	0	0.34202	9.61264	Al
84.2591	-1.75523	31.2954	0.939693	0	0.34202	9.59608	Al
84.5102	-1.75523	31.3868	0.939693	0	0.34202	9.59487	Al
85.7113	-1.75523	31.8239	0.939693	0	0.34202	9.5891	Al
87.1208	-1.75523	32.337	0.939693	0	0.34202	9.58232	Al
96.1381	-1.75523	35.619	0.939693	0	0.34202	9.53895	Al
103.483	-1.75523	38.2921	0.939693	0	0.34202	9.5035	Al
117.369	-1.75523	43.3464	0.939693	0	0.34202	9.43629	Al
129.856	-1.75523	47.8913	0.939693	0	0.34202	9.37551	Al
130.808	-1.75523	48.2379	0.939693	0	0.34202	9.37086	Al
144.151	-1.75523	53.0941	0.939693	0	0.34202	9.30557	Al
146.839	-1.75523	54.0725	0.868224	0.380987	0.348228	9.29235	Al
149.753	-0.476279	55.2415	0.868224	0.380987	0.348228	9.27681	Al
160.05	4.04213	59.3714	0.868224	0.380987	0.348228	9.22186	Al
161.555	4.70236	59.9748	0.868224	0.380987	0.348228	9.2138	Al
165.999	6.65265	61.7574	0.868224	0.380987	0.348228	9.18995	Al
166.286	6.77844	61.8724	0.868224	0.380987	0.348228	9.18841	Al
167.271	7.21068	62.2675	0.868224	0.380987	0.348228	9.18312	Al
176.875	11.4249	66.1194	0.868224	0.380987	0.348228	9.13146	Al
179.089	12.3967	67.0076	0.868224	0.380987	0.348228	9.1195	Al
191.611	17.8913	72.0297	0.868224	0.380987	0.348228	9.0518	Al
198.117	20.7461	74.6391	0.672556	0.461438	0.586183	9.01642	Al
200.448	22.3458	76.6713	0.672556	0.461438	0.586183	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	108

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	45.7511	0	-0.00454366	2.8295	0.0838452	(98.7515,-35.3637,33.3531)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.138571	-1.93748	0	0.939693	0	0.34202	10	Al
3.39363	-1.93748	1.28561	0.939693	0	0.34202	9.98356	Al
23.0423	-1.93748	8.43716	0.927689	-0.158733	0.350552	9.89198	Al
49.3826	-6.44447	18.3905	0.927689	-0.158733	0.350552	9.76675	Al
65.8636	-9.26446	24.6183	0.927689	-0.158733	0.350552	9.68762	Al
71.0742	-10.156	26.5873	0.927689	-0.158733	0.350552	9.66244	Al
71.8508	-10.2889	26.8807	0.927689	-0.158733	0.350552	9.65868	Al
72.9656	-10.4797	27.302	0.731922	-0.608438	0.280347	9.65328	Al
74.5482	-11.7953	27.9082	0.731922	-0.608438	0.280347	9.64356	Al
76.1044	-13.0889	28.5042	0.731922	-0.608438	0.280347	9.634	Al
91.2572	-25.6852	34.3082	0.733361	-0.638843	0.398336	9.54081	Al
104.363	-37.1022	41.427	0.637957	-0.673738	0.220501	9.45977	Al
112.08	-45.2521	44.0943	0.637957	-0.673738	0.220501	9.40455	Al
115.7	-49.0743	45.3452	0.727928	-0.433009	0.0115547	9.37854	Al
120.094	-51.6881	45.415	0.727928	-0.433009	0.0115547	9.3508	Al
122.727	-53.2543	45.4567	0.727928	-0.433009	0.0115547	9.33415	Al
131.83	-58.6692	45.6012	0.727928	-0.433009	0.0115547	9.27647	Al
137.061	-61.7812	45.6843	0.727928	-0.433009	0.0115547	9.24317	Al
141.273	-64.2869	45.7511	0.676938	-0.285785	-0.205466	9.21629	Al
150.093	-68.0101	43.0743	0.676938	-0.285785	-0.205466	9.15562	Al
166.538	-74.953	38.0827	0.676938	-0.285785	-0.205466	9.04191	Al
172.542	-77.4877	36.2603	0.676938	-0.285785	-0.205466	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	109

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	87.352	0	-0.00455435	2.94791	0.0860861	(91.6865,-50.3648,44.6576)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.908272	1.00373	0	0.939693	0	0.34202	10	Al
8.36132	1.00373	2.71269	0.939693	0	0.34202	9.96531	Al
10.267	1.00373	3.40631	0.939693	0	0.34202	9.95641	Al
18.5074	1.00373	6.40557	0.867117	-0.336321	0.492383	9.91793	Al
23.3746	-0.884061	9.16934	0.793479	-0.416308	0.365579	9.89322	Al
49.3882	-14.5324	21.1546	0.700469	-0.447097	0.178004	9.74863	Al
55.5956	-18.4945	22.732	0.760046	-0.428054	0.380858	9.7091	Al
77.2324	-30.6802	33.5742	0.667124	-0.555678	0.344308	9.58172	Al
78.1918	-31.4793	34.0693	0.667124	-0.555678	0.344308	9.57522	Al
79.3657	-32.4571	34.6752	0.667124	-0.555678	0.344308	9.56727	Al
80.1317	-33.0952	35.0705	0.558027	-0.667113	0.327791	9.56207	Al
84.0177	-37.7408	37.3532	0.558027	-0.667113	0.327791	9.53054	Al
85.0507	-38.9757	37.96	0.558027	-0.667113	0.327791	9.52214	Al
107.947	-66.3477	51.4094	0.693469	-0.548751	0.407212	9.33579	Al
113.254	-70.5476	54.526	0.693469	-0.548751	0.407212	9.3005	Al
113.587	-70.8108	54.7213	0.775079	-0.466147	0.656703	9.29828	Al
114.588	-71.4129	55.5696	0.775079	-0.466147	0.656703	9.29231	Al
119.5	-74.3672	59.7316	0.775079	-0.466147	0.656703	9.26298	Al
119.942	-74.6329	60.1058	0.775079	-0.466147	0.656703	9.26034	Al
121.563	-75.6076	61.479	0.7583	-0.435792	0.539385	9.25063	Al
123.355	-76.6378	62.7541	0.7583	-0.435792	0.539385	9.23966	Al
124.53	-77.3126	63.5894	0.7583	-0.435792	0.539385	9.23246	Al
135.276	-83.4888	71.2337	0.7583	-0.435792	0.539385	9.16655	Al
139.98	-86.1919	74.5794	0.660426	-0.54401	0.436534	9.13755	Al
149.854	-94.3253	81.1059	0.660426	-0.54401	0.436534	9.06747	Al
159.303	-102.109	87.352	0.660426	-0.54401	0.436534	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	110

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	23	47.7209	0	-0.00451983	2.27941	0.100898	(87.7712,-10.1851,35.7971)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.0239494	4.29536	0	0.939693	0	0.34202	10	Al
14.4543	4.29536	5.26966	0.939693	0	0.34202	9.93261	Al
22.6942	4.29536	8.26874	0.939693	0	0.34202	9.89405	Al
27.656	4.29536	10.0747	0.923943	-0.117853	0.467006	9.87077	Al
40.0486	2.71463	16.3385	0.923943	-0.117853	0.467006	9.81151	Al
47.0995	1.81526	19.9024	0.900116	-0.263456	0.541329	9.77764	Al
49.0162	1.25426	21.0551	0.868884	-0.390364	0.645142	9.76816	Al
52.4109	-0.270909	23.5757	0.868884	-0.390364	0.645142	9.75076	Al
61.8763	-4.52343	30.6037	0.868884	-0.390364	0.645142	9.70218	Al
78.0885	-11.8071	42.6411	0.868884	-0.390364	0.645142	9.61864	Al
83.3574	-14.1742	46.5532	0.65799	-0.243474	0.0856807	9.59131	Al
85.324	-14.9019	46.8093	0.65799	-0.243474	0.0856807	9.57782	Al
87.6014	-15.7446	47.1059	0.5571	-0.463053	0.0918615	9.56217	Al
91.3313	-18.8448	47.7209	0.764774	0.0527599	-0.0272311	9.53186	Al
93.4557	-18.6983	47.6453	0.764774	0.0527599	-0.0272311	9.51925	Al
95.0828	-18.586	47.5873	0.764774	0.0527599	-0.0272311	9.50958	Al
99.2948	-18.2954	47.4373	0.764774	0.0527599	-0.0272311	9.48455	Al
99.9784	-18.2483	47.413	0.764774	0.0527599	-0.0272311	9.48047	Al
117.596	-17.0329	46.7857	0.764774	0.0527599	-0.0272311	9.3755	Al
121.797	-16.7431	46.6361	0.764774	0.0527599	-0.0272311	9.35025	Al
139.89	-15.4949	45.9919	0.764774	0.0527599	-0.0272311	9.24129	Al
155.352	-14.4282	45.4413	0.764893	-0.107577	-0.144063	9.14734	Al
175.954	-17.3259	41.5609	0.764893	-0.107577	-0.144063	9.02118	Al
179.377	-17.8072	40.9163	0.764893	-0.107577	-0.144063	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	111

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	26	31.1405	0	-0.00449583	2.23831	0.0572784	(76.9067,-1.49408,21.0273)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.371872	0.400807	0	0.939693	0	0.34202	10	Al
2.3972	0.400807	1.00786	0.939693	0	0.34202	9.98711	Al
9.58248	0.400807	3.62309	0.939693	0	0.34202	9.95363	Al
14.6774	0.400807	5.47748	0.939693	0	0.34202	9.92983	Al
14.9176	0.400807	5.56491	0.918594	0.168718	0.452965	9.92871	Al
24.2575	2.11626	10.1705	0.918594	0.168718	0.452965	9.88399	Al
28.0369	2.81043	12.0342	0.918594	0.168718	0.452965	9.86583	Al
29.9478	3.16139	12.9764	0.918594	0.168718	0.452965	9.85664	Al
38.7149	4.77166	17.2996	0.930492	0.171626	0.171465	9.81442	Al
45.728	6.0652	18.5919	0.915175	0.0700823	0.287903	9.78098	Al
50.5891	6.43745	20.1211	0.915175	0.0700823	0.287903	9.75734	Al
54.0448	6.70209	21.2083	0.915175	0.0700823	0.287903	9.74051	Al
61.8837	7.30237	23.6743	0.915175	0.0700823	0.287903	9.70228	Al
75.7833	8.36678	28.0469	0.915175	0.0700823	0.287903	9.63429	Al
76.1753	8.39679	28.1702	0.915175	0.0700823	0.287903	9.63236	Al
77.0184	8.46136	28.4355	0.915175	0.0700823	0.287903	9.62821	Al
85.6171	9.11983	31.1405	0.82054	-0.371028	-0.0663481	9.5859	Al
86.9734	8.50653	31.0308	0.82054	-0.371028	-0.0663481	9.57843	Al
99.2852	2.93944	30.0353	0.82054	-0.371028	-0.0663481	9.51059	Al
110.469	-2.11738	29.131	0.82054	-0.371028	-0.0663481	9.44864	Al
115.241	-4.27533	28.7452	0.82054	-0.371028	-0.0663481	9.42206	Al
120.451	-6.63113	28.3239	0.82054	-0.371028	-0.0663481	9.39299	Al
122.833	-7.70818	28.1313	0.82054	-0.371028	-0.0663481	9.37967	Al
132.887	-12.2544	27.3183	0.82054	-0.371028	-0.0663481	9.32337	Al
162.314	-25.5607	24.9389	0.82054	-0.371028	-0.0663481	9.15783	Al
168.823	-28.5036	24.4126	0.859594	-0.390896	0.104489	9.12072	Al
190.928	-38.5562	27.0997	0.859594	-0.390896	0.104489	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	112

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	30	171.053	0	-0.00452521	3.80451	0.0672705	(72.5678,22.2787,70.7886)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.302376	-4.90238	0	0.939693	0	0.34202	10	Al
3.54565	-4.90238	1.40057	0.939693	0	0.34202	9.98209	Al
4.19451	-4.90238	1.63673	0.939693	0	0.34202	9.97906	Al
6.89879	-4.90238	2.62101	0.939693	0	0.34202	9.96646	Al
9.66275	-4.90238	3.62701	0.900849	0.273938	0.400191	9.95356	Al
23.882	-0.578473	9.94373	0.897523	0.101174	0.505656	9.88427	Al
38.6038	1.08106	18.2378	0.690173	0.526278	0.656866	9.81188	Al
42.6452	4.16278	22.0842	0.690173	0.526278	0.656866	9.78589	Al
46.0494	6.75856	25.3241	0.690173	0.526278	0.656866	9.76395	Al
47.9643	8.21874	27.1466	0.586043	0.273359	0.895509	9.75159	Al
48.0236	8.24638	27.2372	0.586043	0.273359	0.895509	9.75114	Al
64.9615	16.1471	53.1194	0.586043	0.273359	0.895509	9.62225	Al
66.2987	16.7708	55.1627	0.586043	0.273359	0.895509	9.61197	Al
67.1358	17.1613	56.4418	0.661215	0.194991	0.805878	9.60552	Al
73.9414	19.1682	64.7363	0.661215	0.194991	0.805878	9.55909	Al
76.9214	20.047	68.3684	0.582496	0.285184	0.891888	9.53868	Al
80.8975	21.9937	74.4564	0.582496	0.285184	0.891888	9.50772	Al
82.9947	23.0204	77.6675	0.582496	0.285184	0.891888	9.49135	Al
87.2537	25.1056	84.1887	0.582496	0.285184	0.891888	9.45806	Al
90.7091	26.7973	89.4794	0.582496	0.285184	0.891888	9.43098	Al
91.5417	27.205	90.7542	0.582496	0.285184	0.891888	9.42444	Al
95.0306	28.9131	96.0963	0.489889	0.447116	0.877186	9.39702	Al
99.8019	33.2677	104.64	0.489889	0.447116	0.877186	9.35233	Al
101.792	35.0844	108.204	0.489889	0.447116	0.877186	9.33362	Al
103.11	36.2868	110.562	0.489889	0.447116	0.877186	9.32122	Al
103.894	37.0028	111.967	0.489889	0.447116	0.877186	9.31383	Al
104.231	37.3103	112.571	0.489889	0.447116	0.877186	9.31065	Al
119.544	51.2865	139.99	0.489889	0.447116	0.877186	9.16622	Al
123.974	55.329	147.921	0.489889	0.447116	0.877186	9.12394	Al
134.64	65.064	167.02	0.489889	0.447116	0.877186	9.02176	Al
136.892	67.1198	171.053	0.489889	0.447116	0.877186	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	113

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	yes	yes	26	21.5236	0	-0.00456117	2.80687	0.153882	(92.4607,-34.6574,11.4086)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.715185	-4.39876	0	0.939693	0	0.34202	10	Al
23.9731	-4.39876	8.9858	0.939693	0	0.34202	9.88508	Al
30.1408	-4.39876	11.2307	0.925648	0.14075	0.430205	9.85612	Al
39.9691	-2.9043	15.7985	0.944045	-0.00504879	0.37222	9.80915	Al
54.4894	-2.98196	21.5236	0.727338	-0.33283	-0.221242	9.74087	Al
64.8863	-7.73961	18.361	0.684355	-0.26446	-0.356243	9.67707	Al
68.7084	-9.21662	16.3714	0.651947	-0.452413	-0.0993606	9.65202	Al
72.4778	-11.8323	15.7969	0.651947	-0.452413	-0.0993606	9.62603	Al
82.9517	-19.1006	14.2006	0.651947	-0.452413	-0.0993606	9.55367	Al
88.0479	-22.637	13.4239	0.651947	-0.452413	-0.0993606	9.51826	Al
90.5761	-24.3915	13.0386	0.651947	-0.452413	-0.0993606	9.50064	Al
92.2623	-25.5616	12.7816	0.650233	-0.51579	0.00416346	9.48887	Al
93.6456	-26.6589	12.7905	0.650233	-0.51579	0.00416346	9.47919	Al
97.9363	-30.0624	12.818	0.650233	-0.51579	0.00416346	9.44911	Al
109.915	-39.5643	12.8947	0.382666	-0.712011	-0.113883	9.36495	Al
110.932	-41.4572	12.5919	0.490463	-0.678387	-0.0148207	9.35272	Al
114.648	-46.5971	12.4796	0.490463	-0.678387	-0.0148207	9.31783	Al
119.29	-53.0167	12.3394	0.490463	-0.678387	-0.0148207	9.27413	Al
119.581	-53.4195	12.3306	0.490463	-0.678387	-0.0148207	9.27138	Al
122.384	-57.2971	12.2458	-0.675651	-0.408716	-0.702094	9.24488	Al
121.5	-57.8319	11.3272	-0.675651	-0.408716	-0.702094	9.2388	Al
120.004	-58.7368	9.77284	-0.737769	-0.163265	-0.758863	9.22851	Al
118.589	-59.0499	8.31732	-0.737769	-0.163265	-0.758863	9.21959	Al
116.643	-59.4806	6.31539	-0.737769	-0.163265	-0.758863	9.20731	Al
114.026	-60.0598	3.62326	-0.737769	-0.163265	-0.758863	9.19078	Al
113.187	-60.2453	2.76087	-0.737769	-0.163265	-0.758863	9.18547	Al
103.214	-62.4524	-7.49746	-0.737769	-0.163265	-0.758863	9.12236	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	114

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	22	40.1945	0	-0.00452852	3.6898	0.0576588	(97.9869,-12.0466,24.6031)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.0882356	-7.07319	0	0.939693	0	0.34202	10	Al
13.3529	-7.07319	4.89216	0.929581	-0.140462	0.299868	9.93743	Al
14.9337	-7.31205	5.4021	0.945038	0.000773414	0.324562	9.92996	Al
16.0552	-7.31113	5.78726	0.945038	0.000773414	0.324562	9.92474	Al
16.5982	-7.31069	5.97378	0.945038	0.000773414	0.324562	9.92221	Al
20.7971	-7.30725	7.41583	0.945038	0.000773414	0.324562	9.90266	Al
27.2291	-7.30199	9.62482	0.945038	0.000773414	0.324562	9.87267	Al
39.7232	-7.29176	13.9158	0.945038	0.000773414	0.324562	9.81427	Al
78.3487	-7.26015	27.1813	0.945038	0.000773414	0.324562	9.63289	Al
79.3226	-7.25935	27.5158	0.945038	0.000773414	0.324562	9.62825	Al
80.611	-7.2583	27.9582	0.945038	0.000773414	0.324562	9.62212	Al
103.325	-7.23971	35.7591	0.922456	-0.0548247	0.117256	9.51383	Al
120.641	-8.26884	37.9601	0.922456	-0.0548247	0.117256	9.42851	Al
125.636	-8.56576	38.5952	0.890727	-0.243111	0.0697086	9.40373	Al
138.813	-12.1621	39.6264	0.890727	-0.243111	0.0697086	9.3359	Al
141.958	-13.0205	39.8725	0.890727	-0.243111	0.0697086	9.31962	Al
145.801	-14.0693	40.1732	0.890727	-0.243111	0.0697086	9.2997	Al
146.073	-14.1435	40.1945	0.65937	-0.250684	-0.383556	9.29829	Al
154.931	-17.5112	35.0418	0.65937	-0.250684	-0.383556	9.23615	Al
156.336	-18.0454	34.2244	0.65937	-0.250684	-0.383556	9.22624	Al
163.793	-20.8805	29.8866	0.65937	-0.250684	-0.383556	9.17362	Al
183.203	-28.2602	18.5954	0.65937	-0.250684	-0.383556	9.03604	Al
188.231	-30.1714	15.6712	0.65937	-0.250684	-0.383556	9	Al
